STATEFP, COUNTYFP, TLID, TFIDL, TFIDR, MTFCC, FULLNAME, SMID, LFROMADD, LTOADD, RFROMADD, RTOADD, ZIPL, ZIPR, FEATCAT, HYDROFLG, RAILFLG, ROADFLG, OLFFLG, PASSFLG, EXTTYP, TTYP, DECKEDROAD, ARTPATH, PERSIST, GCSEFLG, OFFSETL, OFFSETR, TNIDF, TNIDT
78, 010, 648368268, 266199981, 266199972, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426807114, 426807115
78, 010, 613397875, 266199981, 206183468, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150889, 99126934
78, 010, 648368790, 266200280, 266200279, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426807307, 426807308
78, 010, 204622521, 266200282, 266200282, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129051, 99129052
78, 010, 204615318, 266200282, 206183504, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127102, 99129051
78, 010, 648368788, 266200279, 266200281, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99128146, 426807308
78, 010, 648369141, 266200429, 266200428, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99128150, 423310047
78, 010, 613398474, 266200429, 266200429, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407151240, 407130497
78, 010, 648369143, 266200433, 206183513, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127133, 426807452
78, 010, 204611936, 266200433, 206183681, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127131, 99127133
78, 010, 204612589, 266200433, 258452509, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127587, 99127131
78, 010, 642194234, 266200473, 266200473, S1200, Mount Welcome Rd, 12953, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127214, 425229901
78, 010, 204612033, 266200473, 266200470, S1400, Flamboyant Ln, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127201, 99127207
78, 010, 648369323, 266200473, 266200473, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426807505, 99127198
78, 010, 616385057, 266200473, 267926658, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408456460, 99127200
78, 010, 635722311, 266200480, 266200486, S1400, Tulipan Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423311064, 99127181
78, 010, 648369322, 266200488, 266200473, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127199, 426807505
78, 010, 648369533, 266200534, 266200533, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 425229282, 426807579
78, 010, 635901037, 266200534, 266200534, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408667581, 408666946
78, 010, 635719678, 266200536, 258452456, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127154, 423310117
78, 010, 648373965, 266202118, 266202116, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809141, 426809147
78, 010, 642194235, 266202119, 266202116, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425229902, 407152039
78, 010, 642194237, 266202119, 258450870, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127364, 425229904
78, 010, 648373972, 266202121, 266202116, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 426809149, 426809143
78, 010, 652868148, 266685074, 267942747, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428436823, 99127413
78, 010, 652868143, 266685074, 267942746, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428436821, 427288762
78, 010, 640987013, 267926458, 263260572, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424773011, 424773007
78, 010, 652834325, 267926468, 267926467, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423986, 99128178
78, 010, 204611776, 267926507, 267926507, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127002, 99127000
78, 010, 652834324, 267926507, 267926465, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423986, 428423979
78, 010, 652834424, 267926519, 265952420, L4150, Caribbean, 7078, , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 423310019, 428424025
78, 010, 635903948, 267926519, 267926507, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127025, 423310019
78, 010, 642295081, 267926525, 263923192, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423312654, 425274341
78, 010, 204612582, 267926527, 206183673, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127580, 99127582
78, 010, 652834442, 267926527, 267926526, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424031, 428424029
78, 010, 652834447, 267926531, 267926533, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99127146, 428424033
78, 010, 635719429, 267926507, 265952420, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 99126557, 423310019
78, 010, 635722649, 267926587, 258452696, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311170, 423310089
78, 010, 652834598, 267926606, 267926605, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424087, 428424088
78, 010, 204612329, 267926622, 267926622, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127401, 99127402
78, 010, 652834595, 267926622, 267926606, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 428424087, 99127401
78, 010, 652834650, 267926632, 258452444, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424108, 423311062
78, 010, 652834696, 267926659, 266200534, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424125, 423310117
78, 010, 652834708, 267926659, 266800228, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 428424130, 99127196
78, 010, 652834709, 267926659, 267926658, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428424129, 428424130
78, 010, 204606610, 263667854, 258452722, S1200, Northside Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123214, 99123213
78, 010, 613401663, 261589885, 258945851, S1400, Jefferson Way, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407153074, 99123547
78, 010, 613401662, 261589885, 258945851, S1400, Jefferson Way, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123580, 407153074
78, 010, 204605641, 206181348, 206181346, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122451, 99122453
78, 010, 204605640, 206181348, 261641867, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122453, 99122452
78, 010, 639536127, 258452755, 261589884, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424485037, 423310743
78, 010, 204614385, 261589869, 261589869, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122467, 99128550
78, 010, 635699374, 258945895, 258945895, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423299232, 423299233
78, 010, 613398129, 261589879, 261589879, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151031, 407151032
78, 010, 613398127, 261589879, 261589879, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122923, 407151031
78, 010, 204618597, 261589879, 261589879, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129563, 99129564
78, 010, 204605685, 261589879, 261589879, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122922, 99122491
78, 010, 204622552, 261589879, 206181881, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99122922, 99129569
78, 010, 632569596, 206181352, 266201821, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99129566, 99129566
78, 010, 204613463, 261094095, 261094095, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407132508, 99122927
78, 010, 204606985, 261094095, 206181881, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123516, 407132508
78, 010, 635722738, 258742928, 258743089, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311198, 423311199
78, 010, 204618595, 206181357, 261589879, S1200, Island Center Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99122471, 99129563
78, 010, 204620314, 258167419, 258167419, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130275, 99130276
78, 010, 635722489, 258452586, 258452584, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423311120, 99122585
78, 010, 204605843, 261094140, 261094140, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122626, 99122625
78, 010, 204605834, 261651730, 206181470, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122618, 99122614
78, 010, 204605826, 261651730, 206181389, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122610, 99122609
78, 010, 635696586, 228804203, 228804203, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423296353, 423296354
78, 010, 204621834, 228804203, 228804203, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99131010, 99131011
78, 010, 204621930, 228804203, 258450375, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130982, 99131001
78, 010, 204605825, 258451750, 206181389, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122608, 99122610
78, 010, 204605821, 258451750, 206181387, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122605, 99122608
78, 010, 635721280, 258451750, 258452771, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125519, 423310721
78, 010, 204606848, 206181491, 266201672, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123409, 99123408
78, 010, 204606847, 206181491, 266201672, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123407, 99123409
78, 010, 204606879, 206181492, 266201633, S1200, Rattan Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123435, 99123426
78, 010, 204606996, 266201818, 266201840, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123524, 99128284
78, 010, 204607047, 206181495, 267926672, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123560, 99123557
78, 010, 204613929, 206181575, 206181574, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99125955, 99128343
78, 010, 613402165, 261639526, 261639526, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407153314, 407153315
78, 010, 613402179, 261639526, 261639526, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 407153321, 99126279
78, 010, 204615603, 206181603, 266201529, S1200, Island Center Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99122533, 99122535
78, 010, 204614284, 267926558, 258744067, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128490, 99127528
78, 010, 616803099, 228969072, 228748228, S1200, Island Center Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 408456139, 408623871
78, 010, 204614405, 258451754, 258451751, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124057, 99128563
78, 010, 204606681, 206181689, 261641930, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123275, 99123277
78, 010, 204610613, 261096182, 258743829, S1400, Betsey Ave, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126181, 99126182
78, 010, 204612725, 261095123, 206183702, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127683, 99127670
78, 010, 635901024, 258451868, 206181893, S1400, Jefferson Way, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123566, 99123542
78, 010, 204608260, 264110821, 264133377, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124493, 99128307
78, 010, 204611650, 206181255, 206183438, S1400, Sugarmill Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126902, 99126901
78, 010, 641184910, 263367927, 265950611, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99125518, 424848211
78, 010, 641169439, 260767112, 258450607, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125791, 99125805
78, 010, 204616998, 260767112, 206183132, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125809, 99125791
78, 010, 204610095, 261094204, 260767112, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125813, 99125819
78, 010, 640967683, 263270519, 258450578, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126064, 424764424
78, 010, 643797915, 206181722, 263254382, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126235, 99126451
78, 010, 204610687, 206181722, 206182261, S1400, Palm Ln, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126237, 99126236
78, 010, 620073045, 263266677, 263253837, S1200, Hope Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 410030088, 407153019
78, 010, 620073044, 263266677, 263254408, S1200, Hope Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99126238, 410030088
78, 010, 647877783, 263266677, 265957620, S1200, Hope Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407153019, 423269527
78, 010, 635677178, 261656161, 258944985, S1400, Pointsettia Ct, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126057, 423269655
78, 010, 204612453, 206181782, 266202583, P0001, , 13190, , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127487, 99127488
78, 010, 204621710, 206181986, 258743127, S1400, Sandpiper Ln, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99130949, 99129044
78, 010, 204615260, 261095885, 261095885, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129023, 99129024
78, 010, 204616407, 206182090, 266203178, S1400, Adventure Hill Cir, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99128060, 99129110
78, 010, 637850122, 261637147, 260767003, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 423978257, 408500105
78, 010, 204608190, 206182268, 263246284, S1750, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124445, 99128305
78, 010, 204609941, 227205997, 206183089, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125701, 99125699
78, 010, 641258880, 206182312, 263401647, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124046, 424874531
78, 010, 204617432, 206182312, 206182320, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99124123, 99124095
78, 010, 641257915, 261094588, 263401646, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424874497, 99124131
78, 010, 639580575, 261639753, 261642188, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124151, 99124135
78, 010, 640962876, 206182451, 258738847, S1200, Usvi Hwy 64, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 424762156, 99124427
78, 010, 204616842, 206182451, 258452303, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99124427, 99124429
78, 010, 640962891, 206182452, 263252302, S1200, Usvi Hwy 64, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 424762162, 99124447
78, 010, 643810958, 266800442, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 99124441, 99130374
78, 010, 204608272, 261652458, 261652458, S1780, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124504, 99124500
78, 010, 204608289, 206182904, 266198009, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124516, 99124518
78, 010, 204608293, 206182904, 206182490, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124518, 99124519
78, 010, 616385280, 258452538, 258452538, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 408456562, 408456563
78, 010, 204620948, 228804215, 266201725, S1740, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130563, 99130559
78, 010, 204614256, 228804215, 228804215, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128472, 99128473
78, 010, 635906338, 228804215, 266202317, S1200, Hamilton Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123493, 99123465
78, 010, 204620241, 258743789, 258743789, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130235, 99130237
78, 010, 204620924, 266201711, 266201711, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123502, 99130547
78, 010, 204606231, 266202293, 206181602, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99122924, 99122925
78, 010, 204605688, 266202293, 266202293, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408454826, 99122492
78, 010, 613400661, 266202293, 266202300, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152513, 407152501
78, 010, 204620993, 206181876, 206181876, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130589, 99130590
78, 010, 204618608, 206181881, 206182011, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123516, 99129569
78, 010, 635695343, 261645081, 261645081, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423295825, 423295826
78, 010, 635899572, 261645081, 263869306, S1200, Hamilton Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423295825, 423312698
78, 010, 204621078, 206181885, 206181885, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130636, 99130637
78, 010, 204618621, 206181891, 258945875, S1400, Caribe Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123544, 99123545
78, 010, 204614238, 264431808, 258451868, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128462, 99128463
78, 010, 204616327, 206182013, 227206585, S1200, Northside Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99128468, 99123352
78, 010, 204614375, 206182014, 258451770, S1500, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128544, 99128543
78, 010, 204614376, 206182014, 258451770, S1500, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122629, 99128544
78, 010, 635905792, 206182083, 264435452, S1400, Centerline Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423314959, 99127716
78, 010, 204615560, 206182109, 206181343, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123269, 99127848
78, 010, 204606713, 206182120, 265954885, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123299, 99123298
78, 010, 613400907, 227207038, 230369121, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152646, 99123347
78, 010, 613400908, 227207038, 227207038, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152646, 407152647
78, 010, 204606756, 206182129, 206182131, S1200, Rattan Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123336, 99123355
78, 010, 204620263, 266201887, 266201887, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130245, 99130246
78, 010, 613400625, 266201887, 266201672, S1200, Usvi Hwy 752, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407152494, 99130247
78, 010, 204620193, 266201887, 227206585, S1200, Northside Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99130213, 99128468
78, 010, 204620285, 266201887, 266201887, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130260, 99130261
78, 010, 204620001, 267926572, 267942741, S1400, , 13190, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130107, 99127696
78, 010, 616384238, 206182573, 266202816, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408456077, 99131006
78, 010, 204621887, 264138245, 266202796, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99131033, 99131028
78, 010, 635689683, 206182588, 206182589, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423287257, 99131032
